"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
3.086663213E1,3.054236295E-4,-0.000000000E0,9.926267667E-4,1.038552594E-3
3.086904655E1,-3.817795368E-4,-6.108472589E-4,-8.399150101E-4,1.106502243E-3
3.087146098E1,9.162708884E-4,-6.108472589E-4,-2.290677221E-4,1.124792752E-3
3.087387536E1,9.162708884E-4,-0.000000000E0,-2.290677221E-4,9.444704136E-4
3.087628978E1,-3.817795368E-4,-0.000000000E0,3.817795368E-4,5.399177988E-4
3.087870421E1,-3.817795368E-4,1.221694518E-3,9.926267667E-4,1.619753379E-3
3.088111864E1,-3.817795368E-4,1.221694518E-3,-2.290677221E-4,1.300294248E-3
3.088353306E1,3.054236295E-4,-0.000000000E0,-3.054236295E-4,4.319342391E-4
3.088594749E1,3.054236295E-4,1.221694518E-3,-9.162708884E-4,1.557361047E-3
3.088836192E1,-3.817795368E-4,6.108472589E-4,2.137965523E-3,2.256055532E-3
3.089077629E1,-3.817795368E-4,-0.000000000E0,9.162708884E-4,9.926267958E-4
3.089319072E1,-9.926267667E-4,-0.000000000E0,-2.137965523E-3,2.357160256E-3
3.089560515E1,-9.926267667E-4,-1.221694518E-3,-1.527118147E-3,2.193156453E-3
3.089801957E1,-3.054236295E-4,-1.221694518E-3,-1.527118147E-3,1.979371346E-3
3.090043400E1,-2.214321401E-3,6.108472589E-4,-9.162708884E-4,2.473035782E-3
3.090284843E1,-3.054236295E-4,-0.000000000E0,3.054236295E-4,4.319342391E-4
3.090526286E1,-3.054236295E-4,-0.000000000E0,-3.054236295E-4,4.319342391E-4
3.090767723E1,3.054236295E-4,1.221694518E-3,9.162708884E-4,1.557361047E-3
3.091009166E1,-3.054236295E-4,6.108472589E-4,3.054236295E-4,7.481320476E-4
3.091250608E1,-9.926267667E-4,-0.000000000E0,-3.054236295E-4,1.038552594E-3
3.091492051E1,-9.926267667E-4,6.108472589E-4,-9.162708884E-4,1.482563527E-3
3.091733494E1,-1.603474026E-3,6.108472589E-4,9.162708884E-4,1.945203245E-3
3.091974936E1,3.054236295E-4,-6.108472589E-4,-3.054236295E-4,7.481320476E-4
3.092216379E1,-9.926267667E-4,2.443389036E-3,3.054236295E-4,2.654946604E-3
3.092457817E1,9.162708884E-4,1.221694518E-3,3.054236295E-4,1.557361047E-3
3.092699259E1,3.054236295E-4,-0.000000000E0,-9.162708884E-4,9.658343204E-4
3.092940702E1,-9.926267667E-4,6.108472589E-4,-3.054236295E-4,1.204875871E-3
3.093182145E1,-3.054236295E-4,-0.000000000E0,-2.137965523E-3,2.159671311E-3
3.093423588E1,-3.054236295E-4,1.221694518E-3,1.527118147E-3,1.979371346E-3
3.093665030E1,-9.162708884E-4,6.108472589E-4,3.054236295E-4,1.142790579E-3
3.093906468E1,-3.054236295E-4,1.221694518E-3,3.054236295E-4,1.295802717E-3
3.094147911E1,-9.162708884E-4,-0.000000000E0,-3.054236295E-4,9.658343204E-4
3.094389353E1,3.054236295E-4,-0.000000000E0,3.054236295E-4,4.319342391E-4
3.094630796E1,-3.054236295E-4,-6.108472589E-4,-9.162708884E-4,1.142790579E-3
3.094872239E1,-3.054236295E-4,-6.108472589E-4,-3.054236295E-4,7.481320476E-4
3.095113681E1,3.054236295E-4,6.108472589E-4,3.054236295E-4,7.481320476E-4
3.095355124E1,-3.054236295E-4,6.108472589E-4,3.054236295E-4,7.481320476E-4
3.095596562E1,-9.162708884E-4,6.108472589E-4,3.054236295E-4,1.142790579E-3
3.095838004E1,-3.054236295E-4,6.108472589E-4,3.054236295E-4,7.481320476E-4
3.096079447E1,-3.054236295E-4,-6.108472589E-4,-9.162708884E-4,1.142790579E-3
3.096320890E1,3.054236295E-4,1.221694518E-3,-3.054236295E-4,1.295802717E-3
3.096562332E1,9.162708884E-4,6.108472589E-4,-1.527118147E-3,1.882757698E-3
3.096803775E1,-3.054236295E-4,6.108472589E-4,-1.527118147E-3,1.672874115E-3
3.097045218E1,-9.162708884E-4,6.108472589E-4,-1.527118147E-3,1.882757698E-3
3.097286655E1,-3.054236295E-4,6.108472589E-4,3.054236295E-4,7.481320476E-4
3.097528098E1,-3.054236295E-4,-0.000000000E0,-3.054236295E-4,4.319342391E-4
3.097769541E1,9.162708884E-4,-6.108472589E-4,9.162708884E-4,1.432563805E-3
3.098010983E1,-1.527118147E-3,-1.221694518E-3,1.527118147E-3,2.481273295E-3
3.098252426E1,-2.137965523E-3,2.443389036E-3,9.162708884E-4,3.373514324E-3
3.098493869E1,-2.137965523E-3,-0.000000000E0,9.162708884E-4,2.326037170E-3
3.098735306E1,-9.162708884E-4,-0.000000000E0,9.162708884E-4,1.295802717E-3
3.098976749E1,-3.054236295E-4,-1.221694518E-3,3.054236295E-4,1.295802717E-3
3.099218192E1,9.926267667E-4,-1.221694518E-3,-3.054236295E-4,1.603474037E-3
3.099459634E1,-1.527118147E-3,-2.519744914E-3,-9.162708884E-4,3.085572331E-3
3.099701077E1,3.817795368E-4,5.344913807E-4,3.054236295E-4,7.243757617E-4
3.099942520E1,-9.162708884E-4,5.344913807E-4,-3.054236295E-4,1.103864562E-3
3.100183963E1,-1.527118147E-3,1.756185899E-3,3.054236295E-4,2.347245692E-3
3.100425400E1,-3.054236295E-4,-7.635590737E-5,3.054236295E-4,4.386312933E-4
3.100666843E1,9.926267667E-4,-7.635590737E-5,-3.054236295E-4,1.041355711E-3
3.100908286E1,9.926267667E-4,-1.298050396E-3,-3.054236295E-4,1.662385732E-3
3.101149728E1,-1.527118147E-3,1.145338640E-3,3.054236295E-4,1.933177185E-3
3.101391171E1,-9.162708884E-4,5.344913807E-4,3.054236295E-4,1.103864562E-3
3.101632614E1,-9.162708884E-4,-6.872031372E-4,-3.054236295E-4,1.185362428E-3
3.101874056E1,3.817795368E-4,1.145338640E-3,9.162708884E-4,1.515621508E-3
3.102115499E1,1.603474026E-3,-6.872031372E-4,-9.162708884E-4,1.970515020E-3
3.102356936E1,9.926267667E-4,-7.635590737E-5,-3.054236295E-4,1.041355711E-3
3.102598379E1,9.926267667E-4,1.145338640E-3,-2.137965523E-3,2.620687901E-3
3.102839822E1,9.926267667E-4,1.756185899E-3,3.054236295E-4,2.040289294E-3
3.103081265E1,9.926267667E-4,2.367033157E-3,-1.527118147E-3,2.986677703E-3
3.103322707E1,9.926267667E-4,1.145338640E-3,1.527118147E-3,2.151557188E-3
3.103564150E1,9.926267667E-4,-6.872031372E-4,-3.054236295E-4,1.245327123E-3
3.103805588E1,3.817795368E-4,-6.872031372E-4,3.054236295E-4,8.433785390E-4
3.104047030E1,-2.290677221E-4,5.344913807E-4,-3.054236295E-4,6.568383749E-4
3.104288473E1,3.817795368E-4,-7.635590737E-5,-2.137965523E-3,2.173127335E-3
3.104529916E1,-2.290677221E-4,-6.872031372E-4,-3.054236295E-4,7.861321559E-4
3.104771358E1,-1.450762269E-3,-6.872031372E-4,-3.054236295E-4,1.634087790E-3
3.105012801E1,-2.290677221E-4,-7.635590737E-5,1.527118147E-3,1.546089287E-3
3.105254244E1,-8.399150101E-4,-6.872031372E-4,3.054236295E-4,1.127381466E-3
3.105495681E1,-8.399150101E-4,-7.635590737E-5,3.054236295E-4,8.969788416E-4
3.105737124E1,3.817795368E-4,1.145338640E-3,-3.054236295E-4,1.245327189E-3
3.105978567E1,1.679830020E-3,5.344913807E-4,-9.162708884E-4,1.986721489E-3
3.106220009E1,1.068982761E-3,5.344913807E-4,-1.527118147E-3,1.939199581E-3
3.106461452E1,3.817795368E-4,-7.635590737E-5,9.162708884E-4,9.955592299E-4
3.106702895E1,1.068982761E-3,-7.635590737E-5,-3.054236295E-4,1.114377836E-3
3.106944338E1,-2.290677221E-4,-7.635590737E-5,3.054236295E-4,3.893402616E-4
3.107185775E1,-1.450762269E-3,5.344913807E-4,-1.527118147E-3,2.173127247E-3
3.107427218E1,-2.290677221E-4,5.344913807E-4,9.162708884E-4,1.085221359E-3
3.107668661E1,-2.290677221E-4,-7.635590737E-5,-9.162708884E-4,9.475518914E-4
3.107910103E1,1.068982761E-3,-6.872031372E-4,3.054236295E-4,1.307002636E-3
3.108151546E1,1.679830020E-3,-7.635590737E-5,-3.054236295E-4,1.709076568E-3
3.108392989E1,1.068982761E-3,-6.872031372E-4,3.054236295E-4,1.307002636E-3
3.108634431E1,-2.290677221E-4,-7.635590737E-5,3.054236295E-4,3.893402616E-4
3.108875869E1,-2.061609412E-3,5.344913807E-4,3.054236295E-4,2.151557110E-3
3.109117312E1,1.068982761E-3,-7.635590737E-5,-9.162708884E-4,1.410002379E-3
3.109358754E1,1.679830020E-3,-7.635590737E-5,-9.162708884E-4,1.914996465E-3
3.109600197E1,4.581354442E-4,-1.298050396E-3,9.162708884E-4,1.653594647E-3
3.109841640E1,-8.399150101E-4,-6.872031372E-4,-3.054236295E-4,1.127381466E-3
3.110083082E1,1.068982761E-3,-7.635590737E-5,1.527118147E-3,1.865648468E-3
3.110324520E1,1.068982761E-3,-7.635590737E-5,3.054236295E-4,1.114377836E-3
3.110565963E1,4.581354442E-4,-7.635590737E-5,9.162708884E-4,1.027263671E-3
3.110807405E1,4.581354442E-4,-1.298050396E-3,-1.450762269E-3,1.999883516E-3
3.111048848E1,-1.527118147E-4,-7.635590737E-5,1.603474026E-3,1.612538395E-3
3.111290291E1,4.581354442E-4,-1.298050396E-3,3.817795368E-4,1.428488198E-3
3.111531733E1,4.581354442E-4,1.756185899E-3,9.926267667E-4,2.068667420E-3
3.111773176E1,-8.399150101E-4,5.344913807E-4,3.817795368E-4,1.066252257E-3
3.112014619E1,-1.527118147E-4,5.344913807E-4,1.603474026E-3,1.697094837E-3
3.112256056E1,4.581354442E-4,-1.527118147E-4,3.817795368E-4,6.156010058E-4
3.112497499E1,-1.527118147E-4,-1.527118147E-4,3.817795368E-4,4.386312933E-4
3.112738942E1,-1.527118147E-4,4.581354442E-4,-2.290677221E-4,5.344913516E-4
3.112980384E1,-1.450762269E-3,-7.635590737E-4,-8.399150101E-4,1.842061575E-3
3.113221827E1,-8.399150101E-4,1.068982761E-3,3.817795368E-4,1.412068335E-3
3.113463270E1,-1.527118147E-4,1.068982761E-3,-2.290677221E-4,1.103864604E-3
3.113704707E1,4.581354442E-4,1.679830020E-3,3.817795368E-4,1.782546661E-3
3.113946150E1,-1.527118147E-4,-7.635590737E-4,-8.399150101E-4,1.145338632E-3
3.114187593E1,-1.527118147E-4,-7.635590737E-4,-2.290677221E-4,8.116744290E-4
3.114429036E1,-8.399150101E-4,-1.527118147E-4,-8.399150101E-4,1.197595653E-3
3.114670478E1,-1.527118147E-4,4.581354442E-4,9.926267667E-4,1.103864521E-3
3.114911921E1,-1.527118147E-4,-1.527118147E-4,-8.399150101E-4,8.672364274E-4
3.115153358E1,-8.399150101E-4,1.068982761E-3,3.817795368E-4,1.412068335E-3
3.115394801E1,1.068982761E-3,1.068982761E-3,-2.290677221E-4,1.529025935E-3
3.115636244E1,4.581354442E-4,4.581354442E-4,-8.399150101E-4,1.060770189E-3
3.115877687E1,-1.527118147E-4,-7.635590737E-4,9.926267667E-4,1.261606617E-3
3.116119129E1,-1.527118147E-4,-1.374406274E-3,9.926267667E-4,1.702240113E-3
3.116360572E1,-8.399150101E-4,-1.527118147E-4,3.817795368E-4,9.351650856E-4
3.116602015E1,-1.527118147E-4,4.581354442E-4,-2.290677221E-4,5.344913516E-4
3.116843452E1,1.068982761E-3,-7.635590737E-4,-8.399150101E-4,1.559231807E-3
3.117084895E1,4.581354442E-4,-1.527118147E-4,3.817795368E-4,6.156010058E-4
3.117326338E1,4.581354442E-4,-7.635590737E-4,3.817795368E-4,9.688478513E-4
3.117567780E1,1.068982761E-3,-1.527118147E-4,9.926267667E-4,1.466749106E-3
3.117809223E1,4.581354442E-4,4.581354442E-4,3.817795368E-4,7.520184740E-4
3.118050666E1,-8.399150101E-4,-1.374406274E-3,-2.290677221E-4,1.626936339E-3
3.118292108E1,4.581354442E-4,-1.527118147E-4,-2.290677221E-4,5.344913516E-4
3.118533546E1,4.581354442E-4,-1.527118147E-4,-8.399150101E-4,9.688478765E-4
3.118774989E1,4.581354442E-4,-1.527118147E-4,-1.450762269E-3,1.529025881E-3
3.119016431E1,-1.527118147E-4,1.068982761E-3,3.817795368E-4,1.145338665E-3
3.119257874E1,-1.527118147E-4,1.068982761E-3,-8.399150101E-4,1.368028606E-3
3.119499317E1,4.581354442E-4,-7.635590737E-4,3.817795368E-4,9.688478513E-4
3.119740759E1,4.581354442E-4,-1.527118147E-4,9.926267667E-4,1.103864521E-3
3.119982202E1,-1.450762269E-3,4.581354442E-4,-8.399150101E-4,1.737830967E-3
3.120223640E1,-1.527118147E-4,4.581354442E-4,-2.290677221E-4,5.344913516E-4
3.120465082E1,4.581354442E-4,-7.635590737E-4,-8.399150101E-4,1.224078334E-3
3.120706525E1,-2.061609412E-3,-7.635590737E-4,3.817795368E-4,2.231369857E-3
3.120947968E1,-1.527118147E-4,4.581354442E-4,-8.399150101E-4,9.688478765E-4
3.121189411E1,-1.527118147E-4,1.068982761E-3,-8.399150101E-4,1.368028606E-3
3.121430853E1,1.068982761E-3,1.068982761E-3,-1.450762269E-3,2.095270734E-3
3.121672296E1,-1.527118147E-4,-7.635590737E-4,-2.290677221E-4,8.116744290E-4
3.121913733E1,4.581354442E-4,-1.527118147E-4,-8.399150101E-4,9.688478765E-4
3.122155176E1,4.581354442E-4,4.581354442E-4,-2.290677221E-4,6.872031663E-4
3.122396619E1,2.901524538E-3,1.679830020E-3,-1.450762269E-3,3.653133546E-3
3.122638062E1,-2.290677221E-4,4.581354442E-4,3.817795368E-4,6.388393548E-4
3.122879504E1,-2.290677221E-4,-1.527118147E-4,-2.290677221E-4,3.581409513E-4
3.123120947E1,-8.399150101E-4,-1.527118147E-4,1.603474026E-3,1.816564635E-3
3.123362384E1,1.068982761E-3,-1.527118147E-4,3.817795368E-4,1.145338665E-3
3.123603827E1,4.581354442E-4,-1.527118147E-4,9.926267667E-4,1.103864521E-3
3.123845270E1,-2.290677221E-4,-1.527118147E-4,-8.399150101E-4,8.838835579E-4
3.124086713E1,4.581354442E-4,-7.635590737E-4,-8.399150101E-4,1.224078334E-3
3.124328155E1,2.290677279E-3,1.068982761E-3,-2.290677221E-4,2.538188047E-3
3.124569598E1,4.581354442E-4,1.679830020E-3,3.817795368E-4,1.782546661E-3
3.124811041E1,4.581354442E-4,-7.635590737E-4,3.817795368E-4,9.688478513E-4
3.125052478E1,4.581354442E-4,-7.635590737E-4,3.817795368E-4,9.688478513E-4
3.125293921E1,-2.290677221E-4,-7.635590737E-4,9.926267667E-4,1.273107371E-3
3.125535364E1,-2.290677221E-4,-7.635590737E-4,-2.290677221E-4,8.294374609E-4
3.125776806E1,-8.399150101E-4,-1.527118147E-4,9.926267667E-4,1.309231080E-3
3.126018249E1,-2.290677221E-4,-1.527118147E-4,9.926267667E-4,1.030097480E-3
3.126259692E1,-2.290677221E-4,-1.374406274E-3,-2.290677221E-4,1.412068217E-3
3.126501134E1,-8.399150101E-4,-1.527118147E-4,-8.399150101E-4,1.197595653E-3
3.126742577E1,4.581354442E-4,-7.635590737E-4,1.603474026E-3,1.834131810E-3
3.126984015E1,4.581354442E-4,-7.635590737E-4,9.926267667E-4,1.333498572E-3
3.127225457E1,-8.399150101E-4,-7.635590737E-4,9.926267667E-4,1.507908346E-3
3.127466900E1,-2.061609412E-3,-7.635590737E-4,9.926267667E-4,2.412169920E-3
3.127708343E1,-1.450762269E-3,-1.527118147E-4,1.603474026E-3,2.167754832E-3
3.127949786E1,1.068982761E-3,4.581354442E-4,9.926267667E-4,1.529025875E-3
3.128191228E1,-2.290677221E-4,-7.635590737E-4,1.603474026E-3,1.790704730E-3
3.128432666E1,-2.290677221E-4,-7.635590737E-4,-2.290677221E-4,8.294374609E-4
3.128674108E1,-8.399150101E-4,-7.635590737E-4,-2.290677221E-4,1.157994691E-3
3.128915551E1,-8.399150101E-4,1.068982761E-3,-8.399150101E-4,1.598010824E-3
3.129156994E1,-8.399150101E-4,1.068982761E-3,-1.450762269E-3,1.988188253E-3
3.129398437E1,1.679830020E-3,1.068982761E-3,-1.450762269E-3,2.463587669E-3
3.129639879E1,1.068982761E-3,-1.527118147E-4,9.926267667E-4,1.466749106E-3
3.129881322E1,3.817795368E-4,-1.527118147E-4,9.926267667E-4,1.074422827E-3
3.130122759E1,-8.399150101E-4,-7.635590737E-4,-8.399150101E-4,1.412068308E-3
3.130364202E1,-2.061609412E-3,-1.374406274E-3,9.926267667E-4,2.669182248E-3
3.130605645E1,3.817795368E-4,4.581354442E-4,-2.290677221E-4,6.388393548E-4
3.130847088E1,-1.450762269E-3,-1.527118147E-4,3.817795368E-4,1.507908377E-3
3.131088530E1,-2.290677221E-4,4.581354442E-4,-2.290677221E-4,5.610990357E-4
3.131329973E1,-2.290677221E-4,-1.527118147E-4,-2.290677221E-4,3.581409513E-4
3.131571416E1,3.817795368E-4,-1.527118147E-4,-2.290677221E-4,4.706894246E-4
3.131812853E1,3.817795368E-4,-7.635590737E-4,-2.290677221E-4,8.838835303E-4
3.132054296E1,3.817795368E-4,-7.635590737E-4,3.817795368E-4,9.351650595E-4
3.132295739E1,-8.399150101E-4,-1.527118147E-4,2.825168660E-3,2.951331239E-3
3.132537181E1,-1.450762269E-3,4.581354442E-4,-8.399150101E-4,1.737830967E-3
3.132778624E1,-1.450762269E-3,-7.635590737E-4,9.926267667E-4,1.916518071E-3
3.133020067E1,1.679830020E-3,4.581354442E-4,-2.290677221E-4,1.756185925E-3
3.133261509E1,3.817795368E-4,4.581354442E-4,3.817795368E-4,7.080955548E-4
3.133502947E1,3.817795368E-4,-7.635590737E-4,-8.399150101E-4,1.197595632E-3
3.133744390E1,-1.450762269E-3,-7.635590737E-4,9.926267667E-4,1.916518071E-3
3.133985832E1,-2.061609412E-3,-7.635590737E-4,-1.450762269E-3,2.634002086E-3
3.134227275E1,1.068982761E-3,-1.527118147E-4,3.817795368E-4,1.145338665E-3
3.134468718E1,2.290677279E-3,-1.527118147E-4,9.926267667E-4,2.501165967E-3
3.134710161E1,3.817795368E-4,-7.635590737E-4,1.603474026E-3,1.816564622E-3
3.134951598E1,-1.450762269E-3,-1.527118147E-4,2.214321401E-3,2.651650680E-3
3.135193041E1,-8.399150101E-4,-1.527118147E-4,3.817795368E-4,9.351650856E-4
3.135434483E1,-8.399150101E-4,-1.527118147E-4,3.817795368E-4,9.351650856E-4
3.135675926E1,-2.290677221E-4,4.581354442E-4,-1.450762269E-3,1.538528930E-3
3.135917369E1,-1.450762269E-3,4.581354442E-4,9.926267667E-4,1.816564655E-3
3.136158812E1,3.817795368E-4,-1.527118147E-4,-1.450762269E-3,1.507908377E-3
3.136400254E1,-2.290677221E-4,-1.374406274E-3,-8.399150101E-4,1.626936339E-3
3.136641692E1,3.817795368E-4,-1.374406274E-3,-2.137965523E-3,2.570144898E-3
3.136883134E1,3.817795368E-4,-7.635590737E-4,-3.054236295E-4,9.066761644E-4
3.137124577E1,-8.399150101E-4,-1.374406274E-3,-3.054236295E-4,1.639430823E-3
3.137366020E1,1.068982761E-3,4.581354442E-4,-9.162708884E-4,1.480596019E-3
3.137607463E1,1.679830020E-3,1.068982761E-3,-1.527118147E-3,2.509311236E-3
3.137848905E1,2.901524538E-3,4.581354442E-4,-9.162708884E-4,3.077057860E-3
3.138090348E1,4.581354442E-4,-1.527118147E-4,3.054236295E-4,5.713952897E-4
3.138331786E1,1.068982761E-3,-1.527118147E-4,3.054236295E-4,1.122198127E-3
3.138573228E1,-2.290677221E-4,4.581354442E-4,3.054236295E-4,5.963587008E-4
3.138814671E1,-2.290677221E-4,4.581354442E-4,-3.054236295E-4,5.963587008E-4
3.139056114E1,-2.290677221E-4,4.581354442E-4,-9.162708884E-4,1.049720176E-3
3.139297556E1,4.581354442E-4,-1.527118147E-4,-2.137965523E-3,2.191826991E-3
3.139538999E1,1.679830020E-3,-1.527118147E-4,-2.137965523E-3,2.723241886E-3
3.139780437E1,4.581354442E-4,-7.635590737E-4,-3.054236295E-4,9.413788492E-4
3.140021879E1,-2.290677221E-4,-7.635590737E-4,9.162708884E-4,1.214515056E-3
3.140263322E1,4.581354442E-4,-7.635590737E-4,-3.054236295E-4,9.413788492E-4
3.140504765E1,1.068982761E-3,1.679830020E-3,9.162708884E-4,2.191826951E-3
3.140746207E1,1.068982761E-3,-1.527118147E-4,-9.162708884E-4,1.416191154E-3
3.140987650E1,1.068982761E-3,-1.374406274E-3,3.054236295E-4,1.767767050E-3
3.141229093E1,4.581354442E-4,-1.374406274E-3,-1.527118147E-3,2.104987061E-3
3.141470536E1,4.581354442E-4,-6.872031372E-4,3.054236295E-4,8.805792585E-4
3.141711973E1,4.581354442E-4,-7.635590737E-5,-3.054236295E-4,5.558793963E-4
3.141953416E1,-1.527118147E-4,-6.872031372E-4,-9.162708884E-4,1.155474531E-3
3.142194858E1,1.679830020E-3,-7.635590737E-5,-9.162708884E-4,1.914996465E-3
3.142436301E1,4.581354442E-4,-7.635590737E-5,9.162708884E-4,1.027263671E-3
3.142677744E1,4.581354442E-4,5.344913807E-4,9.162708884E-4,1.155474561E-3
3.142919187E1,1.679830020E-3,1.145338640E-3,-1.527118147E-3,2.542777877E-3
3.143160624E1,4.581354442E-4,-1.298050396E-3,9.162708884E-4,1.653594647E-3
3.143402067E1,-8.399150101E-4,5.344913807E-4,-3.054236295E-4,1.041355777E-3
3.143643509E1,-8.399150101E-4,-6.872031372E-4,3.054236295E-4,1.127381466E-3
3.143884952E1,4.581354442E-4,-7.635590737E-5,-3.054236295E-4,5.558793963E-4
3.144126395E1,-2.290677221E-4,-7.635590737E-5,-9.162708884E-4,9.475518914E-4
3.144367838E1,-2.061609412E-3,-7.635590737E-5,3.054236295E-4,2.085508855E-3
3.144609280E1,1.679830020E-3,5.344913807E-4,-2.137965523E-3,2.770993776E-3
3.144850718E1,-2.290677221E-4,5.344913807E-4,1.527118147E-3,1.634087786E-3
3.145092160E1,-2.290677221E-4,-7.635590737E-5,3.054236295E-4,3.893402616E-4
3.145333603E1,-1.450762269E-3,-7.635590737E-5,9.162708884E-4,1.717583688E-3
3.145575046E1,3.817795368E-4,5.344913807E-4,9.162708884E-4,1.127381476E-3
3.145816489E1,3.817795368E-4,-7.635590737E-5,-1.527118147E-3,1.575968171E-3
3.146057931E1,1.068982761E-3,5.344913807E-4,9.162708884E-4,1.505973944E-3
3.146299369E1,-1.450762269E-3,5.344913807E-4,3.054236295E-4,1.575968207E-3
3.146540812E1,3.817795368E-4,-7.635590737E-5,-2.290677221E-4,4.517276399E-4
3.146782254E1,3.817795368E-4,-6.872031372E-4,3.817795368E-4,8.739332819E-4
3.147023697E1,-1.450762269E-3,-7.635590737E-5,9.926267667E-4,1.759502567E-3
3.147265140E1,-8.399150101E-4,-7.635590737E-5,-2.290677221E-4,8.739333328E-4
3.147506582E1,-2.290677221E-4,-7.635590737E-5,-8.399150101E-4,8.739333328E-4
3.147748025E1,-2.290677221E-4,5.344913807E-4,-2.290677221E-4,6.250000629E-4
3.147989463E1,-2.290677221E-4,1.145338640E-3,-2.290677221E-4,1.190270827E-3
3.148230905E1,-8.399150101E-4,-7.635590737E-5,-2.290677221E-4,8.739333328E-4
3.148472348E1,-2.290677221E-4,5.344913807E-4,-2.290677221E-4,6.250000629E-4
3.148713791E1,-2.290677221E-4,5.344913807E-4,-2.290677221E-4,6.250000629E-4
3.148955233E1,-2.290677221E-4,1.756185899E-3,-2.290677221E-4,1.785814367E-3
3.149196676E1,-8.399150101E-4,-7.635590737E-5,-2.290677221E-4,8.739333328E-4
3.149438119E1,3.817795368E-4,-7.635590737E-5,-1.450762269E-3,1.502097534E-3
3.149679556E1,3.817795368E-4,-7.635590737E-5,-2.290677221E-4,4.517276399E-4
3.149920999E1,-2.290677221E-4,5.344913807E-4,3.817795368E-4,6.956354448E-4
3.150162442E1,-2.290677221E-4,-6.872031372E-4,-1.450762269E-3,1.621552137E-3
3.150403884E1,3.817795368E-4,-6.872031372E-4,-2.290677221E-4,8.188258593E-4
3.150645327E1,-8.399150101E-4,-7.635590737E-5,3.817795368E-4,9.257662035E-4
3.150886770E1,3.817795368E-4,-7.635590737E-5,9.926267667E-4,1.066252192E-3
3.151128213E1,3.817795368E-4,-7.635590737E-5,-2.290677221E-4,4.517276399E-4
3.151369650E1,-2.290677221E-4,-7.635590737E-5,-2.061609412E-3,2.075701234E-3
3.151611093E1,-2.290677221E-4,1.145338640E-3,-2.290677221E-4,1.190270827E-3
3.151852536E1,9.926267667E-4,5.344913807E-4,9.926267667E-4,1.502097477E-3
3.152093978E1,9.926267667E-4,-1.298050396E-3,-8.399150101E-4,1.837307800E-3
3.152335421E1,1.603474026E-3,-6.872031372E-4,1.603474026E-3,2.369494894E-3
3.152576864E1,9.926267667E-4,-7.635590737E-5,9.926267667E-4,1.405861309E-3
3.152818301E1,9.926267667E-4,-7.635590737E-5,-1.450762269E-3,1.759502567E-3
3.153059744E1,-2.290677221E-4,-7.635590737E-5,3.817795368E-4,4.517276399E-4
3.153301187E1,-2.290677221E-4,-6.872031372E-4,3.817795368E-4,8.188258593E-4
3.153542629E1,3.817795368E-4,-7.635590737E-5,-2.290677221E-4,4.517276399E-4
3.153784072E1,-2.290677221E-4,-7.635590737E-5,3.817795368E-4,4.517276399E-4
3.154025515E1,3.817795368E-4,-7.635590737E-5,3.817795368E-4,5.452902476E-4
3.154266957E1,9.926267667E-4,-7.635590737E-5,-2.290677221E-4,1.021572388E-3
3.154508395E1,-2.290677221E-4,-7.635590737E-5,-2.290677221E-4,3.328276840E-4
3.154749838E1,-8.399150101E-4,-6.872031372E-4,-2.290677221E-4,1.109133625E-3
3.154991280E1,3.817795368E-4,-7.635590737E-5,-2.290677221E-4,4.517276399E-4
3.155232723E1,3.817795368E-4,-6.872031372E-4,3.817795368E-4,8.739332819E-4
3.155474166E1,-8.399150101E-4,-7.635590737E-5,-8.399150101E-4,1.190270840E-3
3.155715608E1,-8.399150101E-4,5.344913807E-4,-2.290677221E-4,1.021572455E-3
3.155957051E1,-8.399150101E-4,-1.298050396E-3,-2.290677221E-4,1.562966435E-3
3.156198489E1,-2.290677221E-4,-7.635590737E-5,3.817795368E-4,4.517276399E-4
3.156439931E1,1.603474026E-3,1.145338640E-3,-2.290677221E-4,1.983784659E-3
