"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
6.890051045E1,1.752742529E-1,-1.609173268E-1,9.879067421E0
6.891016769E1,1.920240223E-1,-1.561316848E-1,9.886245728E0
6.891982488E1,1.896311939E-1,-1.561316848E-1,9.881460190E0
6.892948212E1,1.776670814E-1,-1.561316848E-1,9.881460190E0
6.893913936E1,1.872383654E-1,-1.441675574E-1,9.876674652E0
6.894879655E1,1.800599098E-1,-1.585244983E-1,9.883852959E0
6.895845379E1,1.872383654E-1,-1.537388563E-1,9.879067421E0
6.896811098E1,1.680957973E-1,-1.393819153E-1,9.879067421E0
6.897776821E1,1.633101404E-1,-1.585244983E-1,9.891031265E0
6.898742540E1,1.776670814E-1,-1.513460279E-1,9.876674652E0
6.899708264E1,1.824527234E-1,-1.728814393E-1,9.869496346E0
6.900673983E1,1.896311939E-1,-1.609173268E-1,9.879067421E0
6.901639707E1,1.800599098E-1,-1.752742529E-1,9.876674652E0
6.902605431E1,1.896311939E-1,-1.513460279E-1,9.871889114E0
6.903571150E1,1.752742529E-1,-1.561316848E-1,9.879067421E0
6.904536874E1,1.848455518E-1,-1.441675574E-1,9.881460190E0
6.905502592E1,1.776670814E-1,-1.609173268E-1,9.879067421E0
6.906468316E1,1.657029688E-1,-1.609173268E-1,9.881460190E0
6.907434035E1,1.920240223E-1,-1.585244983E-1,9.871889114E0
6.908399759E1,1.657029688E-1,-1.585244983E-1,9.881460190E0
6.909365478E1,1.944168359E-1,-1.680957973E-1,9.869496346E0
6.910331202E1,1.680957973E-1,-1.441675574E-1,9.888638496E0
6.911296926E1,1.633101404E-1,-1.441675574E-1,9.883852959E0
6.912262644E1,1.800599098E-1,-1.513460279E-1,9.874281883E0
6.913228368E1,1.896311939E-1,-1.657029688E-1,9.881460190E0
6.914194087E1,1.920240223E-1,-1.752742529E-1,9.874281883E0
6.915159811E1,1.992024779E-1,-1.704886109E-1,9.876674652E0
6.916125530E1,1.657029688E-1,-1.585244983E-1,9.886245728E0
6.917091254E1,1.752742529E-1,-1.680957973E-1,9.876674652E0
6.918056972E1,1.872383654E-1,-1.585244983E-1,9.876674652E0
6.919022696E1,1.800599098E-1,-1.465603858E-1,9.881460190E0
6.919988415E1,1.800599098E-1,-1.537388563E-1,9.886245728E0
6.920954139E1,1.752742529E-1,-1.537388563E-1,9.874281883E0
6.921919863E1,1.896311939E-1,-1.537388563E-1,9.879067421E0
6.922885582E1,1.824527234E-1,-1.465603858E-1,9.886245728E0
6.923851306E1,1.800599098E-1,-1.609173268E-1,9.883852959E0
6.924817025E1,1.920240223E-1,-1.657029688E-1,9.886245728E0
6.925782748E1,1.752742529E-1,-1.441675574E-1,9.871889114E0
6.926748467E1,1.944168359E-1,-1.585244983E-1,9.874281883E0
6.927714191E1,1.824527234E-1,-1.680957973E-1,9.881460190E0
6.928679915E1,1.633101404E-1,-1.537388563E-1,9.895816803E0
6.929645634E1,1.680957973E-1,-1.680957973E-1,9.871889114E0
6.930611358E1,1.968096644E-1,-1.680957973E-1,9.891031265E0
6.931577077E1,1.728814393E-1,-1.728814393E-1,9.876674652E0
6.932542801E1,1.920240223E-1,-1.585244983E-1,9.874281883E0
6.933508519E1,1.848455518E-1,-1.776670814E-1,9.879067421E0
6.934474243E1,1.920240223E-1,-1.417747438E-1,9.888638496E0
6.935439962E1,1.824527234E-1,-1.728814393E-1,9.883852959E0
6.936405686E1,1.728814393E-1,-1.489532143E-1,9.886245728E0
6.937371405E1,1.872383654E-1,-1.609173268E-1,9.881460190E0
6.938337129E1,1.920240223E-1,-1.657029688E-1,9.879067421E0
6.939302853E1,1.776670814E-1,-1.489532143E-1,9.879067421E0
6.940268571E1,1.776670814E-1,-1.513460279E-1,9.886245728E0
6.941234295E1,1.800599098E-1,-1.489532143E-1,9.876674652E0
6.942200014E1,1.896311939E-1,-1.561316848E-1,9.881460190E0
6.943165738E1,1.848455518E-1,-1.561316848E-1,9.881460190E0
6.944131457E1,1.920240223E-1,-1.680957973E-1,9.876674652E0
6.945097181E1,1.824527234E-1,-1.561316848E-1,9.876674652E0
6.946062900E1,1.633101404E-1,-1.704886109E-1,9.879067421E0
6.947028624E1,1.800599098E-1,-1.657029688E-1,9.874281883E0
6.947994348E1,1.728814393E-1,-1.633101404E-1,9.876674652E0
6.948960066E1,1.752742529E-1,-1.322034448E-1,9.881460190E0
6.949925790E1,1.944168359E-1,-1.609173268E-1,9.871889114E0
6.950891509E1,1.848455518E-1,-1.657029688E-1,9.876674652E0
6.951857233E1,1.944168359E-1,-1.417747438E-1,9.888638496E0
6.952822952E1,1.944168359E-1,-1.345962733E-1,9.881460190E0
6.953788676E1,1.824527234E-1,-1.585244983E-1,9.876674652E0
6.954754394E1,1.752742529E-1,-1.513460279E-1,9.879067421E0
6.955720118E1,1.752742529E-1,-1.393819153E-1,9.886245728E0
6.956685837E1,1.657029688E-1,-1.465603858E-1,9.883852959E0
6.957651561E1,1.776670814E-1,-1.513460279E-1,9.888638496E0
6.958617285E1,1.728814393E-1,-1.561316848E-1,9.876674652E0
6.959583004E1,1.848455518E-1,-1.441675574E-1,9.879067421E0
6.960548728E1,1.872383654E-1,-1.609173268E-1,9.869496346E0
6.961514446E1,1.896311939E-1,-1.633101404E-1,9.871889114E0
6.962480170E1,1.800599098E-1,-1.417747438E-1,9.874281883E0
6.963445889E1,1.704886109E-1,-1.489532143E-1,9.871889114E0
6.964411613E1,1.944168359E-1,-1.489532143E-1,9.867103577E0
6.965377332E1,1.848455518E-1,-1.561316848E-1,9.888638496E0
6.966343056E1,1.800599098E-1,-1.537388563E-1,9.871889114E0
6.967308780E1,1.944168359E-1,-1.537388563E-1,9.881460190E0
6.968274498E1,1.776670814E-1,-1.441675574E-1,9.881460190E0
6.969240223E1,1.896311939E-1,-1.322034448E-1,9.893424034E0
6.970205941E1,1.728814393E-1,-1.633101404E-1,9.874281883E0
6.971171665E1,1.561316848E-1,-1.417747438E-1,9.876674652E0
6.972137384E1,1.776670814E-1,-1.680957973E-1,9.883852959E0
6.973103108E1,1.752742529E-1,-1.704886109E-1,9.888638496E0
6.974068827E1,1.728814393E-1,-1.513460279E-1,9.886245728E0
6.975034551E1,1.728814393E-1,-1.824527234E-1,9.876674652E0
6.976000275E1,1.824527234E-1,-1.657029688E-1,9.883852959E0
6.976965993E1,1.561316848E-1,-1.513460279E-1,9.876674652E0
6.977931717E1,1.896311939E-1,-1.704886109E-1,9.876674652E0
6.978897436E1,1.944168359E-1,-1.609173268E-1,9.874281883E0
6.979863160E1,1.800599098E-1,-1.489532143E-1,9.876674652E0
6.980828879E1,1.848455518E-1,-1.633101404E-1,9.888638496E0
6.981794603E1,1.896311939E-1,-1.369891018E-1,9.879067421E0
6.982760321E1,1.752742529E-1,-1.657029688E-1,9.883852959E0
6.983726045E1,1.633101404E-1,-1.657029688E-1,9.879067421E0
6.984691764E1,1.848455518E-1,-1.513460279E-1,9.876674652E0
6.985657488E1,1.704886109E-1,-1.465603858E-1,9.886245728E0
6.986623207E1,1.752742529E-1,-1.585244983E-1,9.871889114E0
6.987588931E1,1.800599098E-1,-1.776670814E-1,9.874281883E0
6.988554655E1,1.776670814E-1,-1.585244983E-1,9.874281883E0
6.989520374E1,1.872383654E-1,-1.585244983E-1,9.886245728E0
6.990486098E1,1.944168359E-1,-1.537388563E-1,9.881460190E0
6.991451816E1,1.824527234E-1,-1.537388563E-1,9.876674652E0
6.992417540E1,1.848455518E-1,-1.633101404E-1,9.876674652E0
6.993383259E1,1.728814393E-1,-1.633101404E-1,9.893424034E0
6.994348983E1,1.920240223E-1,-1.633101404E-1,9.879067421E0
6.995314702E1,1.944168359E-1,-1.513460279E-1,9.876674652E0
6.996280426E1,1.704886109E-1,-1.728814393E-1,9.876674652E0
6.997246144E1,1.800599098E-1,-1.537388563E-1,9.864710808E0
6.998211868E1,1.968096644E-1,-1.561316848E-1,9.883852959E0
6.999177592E1,1.944168359E-1,-1.489532143E-1,9.874281883E0
7.000143311E1,1.848455518E-1,-1.609173268E-1,9.871889114E0
7.001109035E1,2.015953064E-1,-1.537388563E-1,9.879067421E0
7.002074754E1,1.752742529E-1,-1.465603858E-1,9.883852959E0
7.003040478E1,1.920240223E-1,-1.537388563E-1,9.888638496E0
7.004006196E1,1.752742529E-1,-1.609173268E-1,9.879067421E0
7.004971920E1,1.920240223E-1,-1.561316848E-1,9.879067421E0
7.005937639E1,1.824527234E-1,-1.752742529E-1,9.895816803E0
7.006903363E1,1.800599098E-1,-1.728814393E-1,9.888638496E0
7.007869087E1,1.776670814E-1,-1.537388563E-1,9.883852959E0
7.008834806E1,1.680957973E-1,-1.680957973E-1,9.883852959E0
7.009800530E1,1.920240223E-1,-1.776670814E-1,9.893424034E0
7.010766248E1,1.585244983E-1,-1.585244983E-1,9.876674652E0
7.011731972E1,1.848455518E-1,-1.274178028E-1,9.871889114E0
7.012697691E1,1.704886109E-1,-1.561316848E-1,9.881460190E0
7.013663415E1,1.704886109E-1,-1.417747438E-1,9.869496346E0
7.014629134E1,1.824527234E-1,-1.513460279E-1,9.867103577E0
7.015594858E1,1.872383654E-1,-1.465603858E-1,9.869496346E0
7.016560577E1,1.657029688E-1,-1.680957973E-1,9.876674652E0
7.017526301E1,1.680957973E-1,-1.585244983E-1,9.876674652E0
7.018492019E1,1.657029688E-1,-1.513460279E-1,9.874281883E0
7.019457743E1,1.896311939E-1,-1.441675574E-1,9.879067421E0
7.020423467E1,1.776670814E-1,-1.561316848E-1,9.879067421E0
7.021389186E1,1.896311939E-1,-1.800599098E-1,9.874281883E0
7.022354910E1,1.872383654E-1,-1.609173268E-1,9.888638496E0
7.023320629E1,1.752742529E-1,-1.633101404E-1,9.874281883E0
7.024286353E1,1.704886109E-1,-1.728814393E-1,9.883852959E0
7.025252071E1,1.992024779E-1,-1.609173268E-1,9.879067421E0
7.026217795E1,1.752742529E-1,-1.657029688E-1,9.891031265E0
7.027183514E1,1.537388563E-1,-1.489532143E-1,9.879067421E0
7.028149238E1,1.896311939E-1,-1.561316848E-1,9.888638496E0
7.029114957E1,1.896311939E-1,-1.728814393E-1,9.893424034E0
7.030080681E1,1.704886109E-1,-1.465603858E-1,9.886245728E0
7.031046405E1,1.752742529E-1,-1.393819153E-1,9.891031265E0
7.032012124E1,1.944168359E-1,-1.513460279E-1,9.879067421E0
7.032977848E1,1.848455518E-1,-1.728814393E-1,9.869496346E0
7.033943566E1,1.800599098E-1,-1.513460279E-1,9.879067421E0
7.034909290E1,1.848455518E-1,-1.657029688E-1,9.881460190E0
7.035875009E1,1.752742529E-1,-1.393819153E-1,9.879067421E0
7.036840733E1,1.704886109E-1,-1.489532143E-1,9.874281883E0
7.037806452E1,1.968096644E-1,-1.465603858E-1,9.879067421E0
7.038772176E1,1.680957973E-1,-1.441675574E-1,9.891031265E0
7.039737894E1,1.872383654E-1,-1.728814393E-1,9.881460190E0
7.040703618E1,1.824527234E-1,-1.561316848E-1,9.886245728E0
7.041669342E1,1.704886109E-1,-1.465603858E-1,9.891031265E0
7.042635061E1,1.633101404E-1,-1.585244983E-1,9.893424034E0
7.043600785E1,1.609173268E-1,-1.704886109E-1,9.881460190E0
7.044566504E1,1.848455518E-1,-1.609173268E-1,9.876674652E0
7.045532228E1,1.968096644E-1,-1.489532143E-1,9.881460190E0
7.046497946E1,1.800599098E-1,-1.776670814E-1,9.895816803E0
7.047463670E1,1.776670814E-1,-1.657029688E-1,9.888638496E0
7.048429389E1,1.848455518E-1,-1.609173268E-1,9.888638496E0
7.049395113E1,1.824527234E-1,-1.633101404E-1,9.883852959E0
7.050360832E1,1.896311939E-1,-1.680957973E-1,9.888638496E0
7.051326556E1,1.752742529E-1,-1.752742529E-1,9.886245728E0
7.052292275E1,1.776670814E-1,-1.585244983E-1,9.879067421E0
7.053257998E1,1.920240223E-1,-1.489532143E-1,9.864710808E0
7.054223723E1,1.752742529E-1,-1.513460279E-1,9.867103577E0
7.055189441E1,1.800599098E-1,-1.657029688E-1,9.891031265E0
7.056155165E1,1.896311939E-1,-1.513460279E-1,9.879067421E0
7.057120884E1,1.824527234E-1,-1.633101404E-1,9.879067421E0
7.058086608E1,1.896311939E-1,-1.609173268E-1,9.881460190E0
7.059052327E1,1.920240223E-1,-1.537388563E-1,9.876674652E0
7.060018051E1,1.800599098E-1,-1.561316848E-1,9.869496346E0
7.060983769E1,1.896311939E-1,-1.704886109E-1,9.888638496E0
7.061949493E1,1.848455518E-1,-1.728814393E-1,9.888638496E0
7.062915212E1,1.872383654E-1,-1.393819153E-1,9.879067421E0
7.063880936E1,1.800599098E-1,-1.585244983E-1,9.876674652E0
7.064846655E1,1.609173268E-1,-1.441675574E-1,9.879067421E0
7.065812379E1,1.848455518E-1,-1.561316848E-1,9.886245728E0
7.066778103E1,1.872383654E-1,-1.417747438E-1,9.881460190E0
7.067743821E1,1.920240223E-1,-1.609173268E-1,9.893424034E0
7.068709545E1,1.704886109E-1,-1.680957973E-1,9.879067421E0
7.069675264E1,1.920240223E-1,-1.465603858E-1,9.869496346E0
7.070640988E1,1.848455518E-1,-1.657029688E-1,9.876674652E0
7.071606707E1,1.824527234E-1,-1.537388563E-1,9.888638496E0
7.072572431E1,1.824527234E-1,-1.513460279E-1,9.874281883E0
7.073538150E1,1.800599098E-1,-1.513460279E-1,9.881460190E0
7.074503874E1,1.872383654E-1,-1.393819153E-1,9.891031265E0
7.075469592E1,1.968096644E-1,-1.393819153E-1,9.886245728E0
7.076435316E1,1.800599098E-1,-1.513460279E-1,9.871889114E0
7.077401035E1,1.824527234E-1,-1.537388563E-1,9.888638496E0
7.078366759E1,1.872383654E-1,-1.489532143E-1,9.864710808E0
7.079332483E1,1.728814393E-1,-1.728814393E-1,9.886245728E0
7.080298202E1,1.872383654E-1,-1.824527234E-1,9.886245728E0
7.081263926E1,1.872383654E-1,-1.609173268E-1,9.886245728E0
7.082229644E1,1.609173268E-1,-1.513460279E-1,9.891031265E0
7.083195368E1,1.920240223E-1,-1.609173268E-1,9.879067421E0
7.084161087E1,1.848455518E-1,-1.585244983E-1,9.879067421E0
7.085126811E1,1.704886109E-1,-1.537388563E-1,9.874281883E0
7.086092530E1,1.728814393E-1,-1.657029688E-1,9.883852959E0
7.087058254E1,1.848455518E-1,-1.441675574E-1,9.876674652E0
7.088023973E1,1.920240223E-1,-1.704886109E-1,9.881460190E0
7.088989696E1,1.848455518E-1,-1.561316848E-1,9.893424034E0
7.089955415E1,1.920240223E-1,-1.417747438E-1,9.881460190E0
7.090921139E1,2.063809484E-1,-1.537388563E-1,9.874281883E0
7.091886863E1,1.776670814E-1,-1.800599098E-1,9.879067421E0
7.092852582E1,1.728814393E-1,-1.489532143E-1,9.886245728E0
7.093818306E1,1.680957973E-1,-1.609173268E-1,9.879067421E0
7.094784025E1,1.920240223E-1,-1.680957973E-1,9.859925270E0
7.095749748E1,1.800599098E-1,-1.752742529E-1,9.888638496E0
7.096715467E1,1.872383654E-1,-1.704886109E-1,9.891031265E0
7.097681191E1,1.680957973E-1,-1.657029688E-1,9.888638496E0
7.098646910E1,1.848455518E-1,-1.585244983E-1,9.871889114E0
7.099612634E1,1.872383654E-1,-1.513460279E-1,9.871889114E0
7.100578353E1,1.752742529E-1,-1.441675574E-1,9.881460190E0
7.101544077E1,1.896311939E-1,-1.704886109E-1,9.879067421E0
7.102509795E1,1.896311939E-1,-1.609173268E-1,9.886245728E0
7.103475519E1,1.824527234E-1,-1.704886109E-1,9.883852959E0
7.104441243E1,1.848455518E-1,-1.489532143E-1,9.888638496E0
7.105406962E1,1.872383654E-1,-1.657029688E-1,9.881460190E0
7.106372686E1,1.896311939E-1,-1.274178028E-1,9.891031265E0
7.107338405E1,2.015953064E-1,-1.657029688E-1,9.874281883E0
7.108304129E1,1.704886109E-1,-1.585244983E-1,9.879067421E0
7.109269848E1,1.776670814E-1,-1.585244983E-1,9.876674652E0
7.110235571E1,1.752742529E-1,-1.441675574E-1,9.879067421E0
7.111201290E1,1.609173268E-1,-1.633101404E-1,9.876674652E0
7.112167014E1,1.896311939E-1,-1.561316848E-1,9.869496346E0
7.113132733E1,1.872383654E-1,-1.728814393E-1,9.874281883E0
7.114098457E1,1.728814393E-1,-1.585244983E-1,9.876674652E0
7.115064176E1,1.824527234E-1,-1.537388563E-1,9.886245728E0
7.116029900E1,1.609173268E-1,-1.369891018E-1,9.883852959E0
7.116995618E1,1.680957973E-1,-1.657029688E-1,9.879067421E0
7.117961342E1,1.824527234E-1,-1.441675574E-1,9.893424034E0
7.118927066E1,1.944168359E-1,-1.824527234E-1,9.879067421E0
7.119892785E1,1.800599098E-1,-1.489532143E-1,9.879067421E0
7.120858509E1,1.968096644E-1,-1.657029688E-1,9.879067421E0
7.121824228E1,1.824527234E-1,-1.537388563E-1,9.881460190E0
7.122789952E1,1.752742529E-1,-1.609173268E-1,9.881460190E0
7.123755670E1,1.896311939E-1,-1.728814393E-1,9.874281883E0
7.124721394E1,1.896311939E-1,-1.680957973E-1,9.874281883E0
7.125687113E1,1.728814393E-1,-1.441675574E-1,9.876674652E0
7.126652837E1,1.872383654E-1,-1.537388563E-1,9.886245728E0
7.127618556E1,1.657029688E-1,-1.633101404E-1,9.881460190E0
7.128584280E1,1.704886109E-1,-1.561316848E-1,9.867103577E0
7.129549998E1,1.872383654E-1,-1.441675574E-1,9.879067421E0
7.130515722E1,1.920240223E-1,-1.609173268E-1,9.869496346E0
7.131481441E1,1.800599098E-1,-1.704886109E-1,9.891031265E0
7.132447165E1,1.944168359E-1,-1.633101404E-1,9.881460190E0
7.133412884E1,1.752742529E-1,-1.800599098E-1,9.874281883E0
7.134378608E1,1.848455518E-1,-1.561316848E-1,9.879067421E0
7.135344332E1,2.039881349E-1,-1.417747438E-1,9.869496346E0
7.136310051E1,1.633101404E-1,-1.465603858E-1,9.883852959E0
7.137275775E1,1.824527234E-1,-1.489532143E-1,9.888638496E0
7.138241493E1,1.800599098E-1,-1.561316848E-1,9.879067421E0
7.139207217E1,1.800599098E-1,-1.489532143E-1,9.879067421E0
7.140172936E1,1.872383654E-1,-1.609173268E-1,9.881460190E0
7.141138660E1,1.824527234E-1,-1.345962733E-1,9.871889114E0
7.142104379E1,1.657029688E-1,-1.465603858E-1,9.874281883E0
7.143070103E1,1.704886109E-1,-1.585244983E-1,9.879067421E0
7.144035821E1,1.824527234E-1,-1.537388563E-1,9.879067421E0
7.145001545E1,1.872383654E-1,-1.704886109E-1,9.874281883E0
7.145967264E1,1.776670814E-1,-1.728814393E-1,9.876674652E0
7.146932988E1,1.728814393E-1,-1.585244983E-1,9.874281883E0
7.147898707E1,1.657029688E-1,-1.537388563E-1,9.869496346E0
7.148864431E1,1.944168359E-1,-1.633101404E-1,9.883852959E0
7.149830155E1,1.728814393E-1,-1.441675574E-1,9.874281883E0
7.150795874E1,1.752742529E-1,-1.585244983E-1,9.874281883E0
7.151761598E1,1.704886109E-1,-1.585244983E-1,9.888638496E0
7.152727316E1,1.704886109E-1,-1.872383654E-1,9.883852959E0
7.153693040E1,1.728814393E-1,-1.513460279E-1,9.879067421E0
7.154658759E1,1.800599098E-1,-1.537388563E-1,9.879067421E0
7.155624483E1,1.752742529E-1,-1.561316848E-1,9.881460190E0
7.156590202E1,1.800599098E-1,-1.848455518E-1,9.893424034E0
7.157555926E1,1.704886109E-1,-1.680957973E-1,9.881460190E0
7.158521644E1,1.848455518E-1,-1.561316848E-1,9.879067421E0
7.159487368E1,2.039881349E-1,-1.489532143E-1,9.879067421E0
7.160453087E1,1.896311939E-1,-1.561316848E-1,9.879067421E0
7.161418811E1,1.776670814E-1,-1.657029688E-1,9.881460190E0
7.162384530E1,1.800599098E-1,-1.489532143E-1,9.874281883E0
7.163350254E1,1.824527234E-1,-1.513460279E-1,9.888638496E0
7.164315972E1,1.896311939E-1,-1.585244983E-1,9.869496346E0
7.165281696E1,1.752742529E-1,-1.489532143E-1,9.869496346E0
7.166247415E1,1.704886109E-1,-1.441675574E-1,9.879067421E0
7.167213139E1,1.992024779E-1,-1.585244983E-1,9.876674652E0
7.168178863E1,1.776670814E-1,-1.489532143E-1,9.883852959E0
7.169144582E1,1.848455518E-1,-1.585244983E-1,9.881460190E0
7.170110306E1,1.776670814E-1,-1.680957973E-1,9.876674652E0
7.171076025E1,1.872383654E-1,-1.585244983E-1,9.895816803E0
7.172041748E1,1.752742529E-1,-1.561316848E-1,9.879067421E0
7.173007467E1,1.657029688E-1,-1.465603858E-1,9.883852959E0
7.173973191E1,1.824527234E-1,-1.513460279E-1,9.879067421E0
7.174938910E1,1.776670814E-1,-1.585244983E-1,9.874281883E0
7.175904634E1,1.752742529E-1,-1.585244983E-1,9.869496346E0
7.176870353E1,1.704886109E-1,-1.752742529E-1,9.883852959E0
7.177836077E1,1.704886109E-1,-1.633101404E-1,9.883852959E0
7.178801795E1,1.824527234E-1,-1.465603858E-1,9.881460190E0
7.179767519E1,1.752742529E-1,-1.657029688E-1,9.883852959E0
7.180733238E1,1.728814393E-1,-1.465603858E-1,9.881460190E0
7.181698962E1,1.944168359E-1,-1.489532143E-1,9.881460190E0
7.182664681E1,1.848455518E-1,-1.561316848E-1,9.871889114E0
7.183630405E1,1.800599098E-1,-1.537388563E-1,9.888638496E0
7.184596124E1,1.680957973E-1,-1.585244983E-1,9.879067421E0
7.185561848E1,1.872383654E-1,-1.776670814E-1,9.879067421E0
7.186527571E1,1.776670814E-1,-1.561316848E-1,9.876674652E0
7.187493290E1,1.896311939E-1,-1.513460279E-1,9.874281883E0
7.188459009E1,1.776670814E-1,-1.609173268E-1,9.881460190E0
7.189424733E1,1.728814393E-1,-1.657029688E-1,9.869496346E0
7.190390457E1,1.848455518E-1,-1.561316848E-1,9.886245728E0
7.191356176E1,1.752742529E-1,-1.585244983E-1,9.883852959E0
7.192321900E1,1.848455518E-1,-1.680957973E-1,9.876674652E0
7.193287618E1,1.896311939E-1,-1.609173268E-1,9.871889114E0
7.194253342E1,1.824527234E-1,-1.561316848E-1,9.883852959E0
7.195219061E1,1.609173268E-1,-1.441675574E-1,9.879067421E0
7.196184785E1,1.585244983E-1,-1.513460279E-1,9.886245728E0
7.197150504E1,1.728814393E-1,-1.657029688E-1,9.874281883E0
7.198116228E1,1.609173268E-1,-1.465603858E-1,9.876674652E0
7.199081946E1,1.824527234E-1,-1.537388563E-1,9.888638496E0
7.200047670E1,1.776670814E-1,-1.537388563E-1,9.881460190E0
7.201013389E1,1.776670814E-1,-1.513460279E-1,9.871889114E0
7.201979113E1,1.872383654E-1,-1.585244983E-1,9.876674652E0
7.202944832E1,1.848455518E-1,-1.537388563E-1,9.895816803E0
7.203910556E1,1.896311939E-1,-1.585244983E-1,9.886245728E0
7.204876280E1,1.824527234E-1,-1.633101404E-1,9.876674652E0
7.205841998E1,1.872383654E-1,-1.680957973E-1,9.879067421E0
7.206807723E1,1.800599098E-1,-1.609173268E-1,9.893424034E0
7.207773441E1,1.848455518E-1,-1.489532143E-1,9.888638496E0
7.208739160E1,1.944168359E-1,-1.537388563E-1,9.874281883E0
7.209704884E1,1.776670814E-1,-1.609173268E-1,9.881460190E0
7.210670608E1,1.680957973E-1,-1.561316848E-1,9.886245728E0
7.211636327E1,1.752742529E-1,-1.728814393E-1,9.886245728E0
7.212602051E1,1.872383654E-1,-1.585244983E-1,9.871889114E0
7.213567769E1,1.800599098E-1,-1.489532143E-1,9.876674652E0
7.214533493E1,1.824527234E-1,-1.585244983E-1,9.876674652E0
7.215499212E1,1.704886109E-1,-1.633101404E-1,9.871889114E0
7.216464936E1,1.752742529E-1,-1.489532143E-1,9.874281883E0
7.217430655E1,1.728814393E-1,-1.633101404E-1,9.876674652E0
7.218396379E1,1.800599098E-1,-1.609173268E-1,9.871889114E0
7.219362098E1,1.657029688E-1,-1.489532143E-1,9.879067421E0
7.220327821E1,1.704886109E-1,-1.609173268E-1,9.883852959E0
7.221293540E1,1.968096644E-1,-1.609173268E-1,9.876674652E0
7.222259264E1,2.063809484E-1,-1.465603858E-1,9.869496346E0
7.223224983E1,1.704886109E-1,-1.441675574E-1,9.869496346E0
7.224190707E1,1.944168359E-1,-1.680957973E-1,9.879067421E0
7.225156426E1,1.872383654E-1,-1.417747438E-1,9.879067421E0
7.226122150E1,1.752742529E-1,-1.513460279E-1,9.888638496E0
7.227087868E1,1.728814393E-1,-1.680957973E-1,9.876674652E0
7.228053592E1,1.944168359E-1,-1.489532143E-1,9.879067421E0
7.229019311E1,1.752742529E-1,-1.657029688E-1,9.876674652E0
7.229985035E1,1.800599098E-1,-1.680957973E-1,9.874281883E0
7.230950754E1,1.752742529E-1,-1.752742529E-1,9.876674652E0
7.231916478E1,1.633101404E-1,-1.274178028E-1,9.888638496E0
7.232882202E1,1.776670814E-1,-1.561316848E-1,9.881460190E0
7.233847920E1,1.752742529E-1,-1.800599098E-1,9.888638496E0
7.234813639E1,1.872383654E-1,-1.609173268E-1,9.876674652E0
7.235779363E1,1.848455518E-1,-1.728814393E-1,9.879067421E0
7.236745087E1,1.752742529E-1,-1.609173268E-1,9.874281883E0
7.237710806E1,1.728814393E-1,-1.537388563E-1,9.874281883E0
7.238676530E1,1.609173268E-1,-1.513460279E-1,9.876674652E0
7.239642248E1,1.872383654E-1,-1.537388563E-1,9.883852959E0
7.240607972E1,1.776670814E-1,-1.441675574E-1,9.881460190E0
7.241573691E1,1.848455518E-1,-1.704886109E-1,9.891031265E0
